,having_IP_Address1,having_IP_Address2,URL_Length1,URL_Length2,Shortining_Service1,Shortining_Service2,having_At_Symbol1,having_At_Symbol2,double_slash_redirecting1,double_slash_redirecting2,Prefix_Suffix1,Prefix_Suffix2,having_Sub_Domain1,having_Sub_Domain2,SSLfinal_State1,SSLfinal_State2,Domain_registeration_length1,Domain_registeration_length2,Favicon1,Favicon2,port1,port2,HTTPS_token1,HTTPS_token2,Request_URL1,Request_URL2,URL_of_Anchor1,URL_of_Anchor2,Links_in_tags1,Links_in_tags2,SFH1,SFH2,Submitting_to_email1,Submitting_to_email2,Abnormal_URL1,Abnormal_URL2,Redirect1,Redirect2,on_mouseover1,on_mouseover2,RightClick1,RightClick2,popUpWidnow1,popUpWidnow2,Iframe1,Iframe2,age_of_domain1,age_of_domain2,DNSRecord1,DNSRecord2,web_traffic1,web_traffic2,Page_Rank1,Page_Rank2,Google_Index1,Google_Index2,Links_pointing_to_page1,Links_pointing_to_page2,Statistical_report1,Statistical_report2,Result
97,-0.0044451207,-0.009497504,0.9232811,0.9411618,-0.0061936863,-0.0065550637,0.0012550983,0.0015131803,-0.00023674988,0.012758566,0.969106,0.9604992,0.96293855,0.945718,0.96578956,0.9415706,0.9419098,0.9255006,0.0018499861,0.0023235648,-0.0013850387,0.0044217133,-0.0057633216,-0.0040135086,0.9432365,0.9691749,0.009063654,0.94702613,-0.0026312573,0.8921689,0.9349809,0.92659366,0.0018385232,-0.0050354674,-0.0056925286,0.0041700373,-0.0010568111,0.9629191,0.00072159804,0.005312199,0.010793447,0.006339601,0.0086877905,-0.00030744448,0.0007870444,-0.00076798303,0.98454297,0.9390773,-0.008829874,-0.006395245,0.007849755,-0.024601646,0.96935916,0.90710086,0.007868538,0.009754882,-0.0072191227,0.91885805,-5.1887007e-05,-0.0055822497,-0.9467945
98,-0.015734117,-0.01643886,1.0378363,1.0642751,-0.012322344,0.002424281,-0.012592137,-0.016389385,0.014502021,-0.009850796,1.0338689,1.0073637,0.0014532227,1.0178927,0.92438245,1.0064952,1.0438645,0.9964827,0.011675034,-0.02151006,0.0156222265,0.006907634,-0.00081222784,0.013815217,9.569526e-05,0.013053224,1.0501275,1.030844,0.012307805,1.0400654,1.0213987,0.97872996,-0.031748384,-0.015100291,-0.0069198525,0.0021374752,0.0057678474,1.0116432,0.0020695962,0.018053353,0.012558936,0.013535252,-6.9873175e-05,0.01816061,0.0018887199,0.011435648,0.9719949,0.98525465,-0.0010377346,-0.0136911515,1.0142281,1.030024,0.98308283,1.0051566,0.003820097,-0.0011706306,0.00884412,1.0520614,0.0054835035,0.019155676,-1.0597378
99,-0.0109022185,-0.011629059,1.0339603,0.9575827,-0.015595049,-0.0025597885,-0.008423675,-0.005389384,0.0069186958,0.00013092346,0.9762303,0.9889864,-0.0012687705,0.93419623,0.979991,0.99320024,1.0150104,1.0399578,0.0036984584,-0.008090978,0.008348221,0.008254753,-0.0049464363,0.001332717,0.00066546164,0.0039054425,0.9464515,1.0382767,-0.006425497,0.896131,0.96089524,0.9621879,-0.009533004,-0.01411964,0.00060279516,0.0062908954,-0.0009790838,0.9725653,0.0022636745,0.0034042085,0.012790519,0.0007036836,-0.0032049592,0.00022237003,0.0015754956,0.006687679,0.98558915,1.0368454,-0.00017209072,-0.0089720655,0.00113618,0.00071069226,0.944618,0.94467837,-0.004738629,0.000794963,-0.0011067223,0.9733552,0.008680304,0.0016693659,-1.0063391
100,-0.0032182895,-0.007396267,1.069128,1.0893447,-0.008070301,-0.012815997,0.0022658403,0.0070097493,0.006928241,0.0129647795,1.117471,1.123233,1.081322,1.0780123,1.1112204,1.0811071,1.0673809,1.0525525,-0.00053574564,0.0004951104,-0.009388244,-0.00013664505,-0.0042514275,-0.008796934,1.0693542,1.0831788,0.037307546,1.0893308,0.006882337,1.0250425,1.0722427,1.0683854,0.00078677875,-0.007418357,-0.004301551,-0.0007618149,-0.007982188,1.091136,0.0068393815,0.011466833,0.012704751,0.0042771124,0.011072518,0.0039627105,-0.0024925699,0.0020914846,1.1259143,1.0863402,-0.0051031047,-0.005149465,0.01724729,-0.020501308,1.1233947,1.0417815,0.011542074,0.010575597,-0.0032937657,1.0468903,0.0015749827,-0.010332173,-1.092761
101,-0.0031576753,-0.006707971,0.9889628,1.0096594,-0.008084325,-0.008553829,0.0024907491,0.003344005,0.0034709384,0.012788691,1.034481,1.0341944,1.0216535,1.0057517,1.0292685,0.999808,0.9993236,0.98555064,0.00042632734,0.0007134618,-0.003467841,0.0029411358,-0.004840623,-0.0065711513,1.0051745,1.0259312,0.019749597,1.0115688,0.0012279572,0.9537235,0.9944408,0.99231815,0.0020971925,-0.0050102435,-0.0038938215,0.0027555707,-0.0020287514,1.0257994,0.0036834087,0.009469975,0.011752314,0.0062155076,0.007454971,0.0031478517,-0.0018207566,0.00028172182,1.0448605,1.0048072,-0.006773575,-0.0063602906,0.010176396,-0.02205088,1.0373703,0.97143286,0.010726465,0.00989914,-0.0047141146,0.9758208,-3.7423568e-05,-0.009389313,-1.0081329
102,-0.010839887,0.004472715,1.0709615,1.0944993,0.0019629654,-0.016616028,-0.015741428,0.007562844,0.010965353,0.0073310407,1.0647459,1.0365471,-0.0005867984,1.0580797,1.0589871,1.0481552,1.066595,1.0684485,0.002421779,-0.0053084064,-0.005248258,-0.0010760524,-0.0014360431,-0.005535843,1.030951,1.0527135,0.024995618,1.0381137,1.0774697,1.0246174,1.0571699,1.0402882,0.006204131,0.0010241251,-0.0044848984,-0.0020074542,-0.00785422,-0.03146091,-0.006117573,0.005208466,-0.002884659,-0.008634916,0.0047905967,0.010558775,0.011041168,0.014812192,1.1027398,1.0082386,-0.0008408027,-0.011638183,0.00819191,-0.012251843,1.0769877,1.0374248,0.012175902,-0.0013245633,-0.00445514,1.0707487,-0.0032573112,-0.001171492,-1.1064565
103,-0.020192407,-0.023732837,1.1411042,1.1907768,-0.009757059,0.004711712,-0.014974296,-0.021140419,0.025464715,-0.0067825727,1.129846,1.1306934,0.0054379757,1.120769,1.0173639,1.1007645,1.1467221,1.1081221,0.012392644,-0.02457141,0.022858953,0.008355452,0.002536918,0.014535688,0.012446929,0.027659416,1.1681938,1.1359283,0.025262546,1.1476185,1.12538,1.0967958,-0.040991414,-0.017520107,-0.00749009,-0.0038287756,0.00693288,1.1186792,0.0033598933,0.018582992,0.019894134,0.020972684,-0.00082548126,0.019658485,0.0054715103,0.008838499,1.075899,1.0839331,-0.0064464686,-0.012397891,1.1026639,1.1225859,1.0952326,1.1137239,0.0018876054,-0.0045801466,0.0098173,1.1517358,0.0029992654,0.028473923,-1.1637278
104,-0.008852594,-0.006382091,1.041906,1.0877249,-0.009294381,-0.011625538,-0.016794652,0.0014556134,0.005977394,0.0008950606,1.0892304,1.0710042,0.91250056,1.006082,1.0953506,1.0838165,1.0320119,1.0471144,-0.0055905436,0.0016278645,-0.0012038369,0.0025936966,-0.0024596262,-0.007626131,0.97510636,0.97724825,0.09453668,1.0648534,0.0011793496,1.0129194,1.0147684,1.0381142,-0.007958815,-0.0120316595,0.0023860056,0.0030135768,-0.010240099,1.0106858,0.0013448987,0.0023192912,-0.0017986055,0.005762298,0.0005445059,0.0027546436,0.0012201197,0.0011865408,1.099206,1.0809045,0.0024688588,0.0006825486,0.013969896,-0.0040695257,1.058198,1.0164039,0.019870361,0.0034783455,0.0075229984,1.0368893,0.0045147026,-0.0006395364,-1.0681746
105,-0.005406495,-0.02247798,1.0959033,1.0366299,-0.016027912,-0.0005466603,-0.011120513,-0.0075151687,0.010753123,0.0035382025,1.0371364,1.0738926,-0.00042879675,1.0138326,1.0397929,1.0629365,1.0712544,1.0998375,0.006520541,-0.0093646515,0.010522129,0.007364374,-0.0035718693,0.0032113846,0.0020840205,0.01245048,1.0310911,1.1142675,0.0020776177,0.9585689,1.0110945,1.0343837,-0.010623734,-0.018670999,0.00024980993,0.010822832,0.003674724,1.0379305,0.003698755,0.009224652,0.017173339,0.0030179718,-0.0077194925,0.0018127672,-0.0019354043,0.009630615,1.0475448,1.1002833,-0.0011204854,-0.012310807,-0.0050113574,0.0025128312,1.028208,1.029369,-0.004808577,-0.0016775513,-0.0059485193,1.0424048,0.009354432,0.0047268104,-1.0772686
106,-0.00400912,-0.006049945,0.95135677,0.8657841,-0.0079336185,-0.0043284185,-0.012579244,-0.0010459973,0.0052971207,0.0016465262,0.9051867,0.8931109,0.0023929682,0.8405627,0.9133852,0.9076125,0.936692,0.94199723,0.0017187665,-0.00025293863,0.008731285,0.0039101294,-0.003976866,-0.0020730365,0.00037774444,0.0019114511,0.83582884,0.9490609,-0.009427591,0.81516427,0.8942072,0.88892674,-0.0020896408,-0.011396673,-0.0013143854,0.0014127442,-0.0022617981,0.8849609,0.0037106462,0.008308725,0.0057869432,0.00092825526,-0.005027814,0.0017509162,0.0017713909,0.00071375864,0.9113387,0.9711941,-0.003192461,-0.009219848,-0.0020660423,-0.01639095,0.865761,0.84937847,0.0036666952,-0.00034556072,0.00056182034,0.8863753,0.0069587687,-0.002042681,-0.90895367
107,-0.019104727,-0.026980821,1.1389244,1.1148096,-0.023515686,-0.017424062,-0.017263187,-0.0062720766,0.012126084,-0.009225222,1.10123,1.031632,-0.014281614,1.085628,0.9489177,1.0811532,1.1083272,1.035017,0.012203934,-0.022645904,0.0058928393,0.0136491675,-0.0058123223,0.018185087,-0.0070515797,0.00898815,1.0633361,1.0947402,0.024412561,1.082815,1.1230786,1.077883,-0.021597499,-0.010628844,-0.013751706,0.00078497874,-0.01076007,1.0291941,-0.015098292,0.010405563,0.007482945,0.0012543392,-0.015625987,0.04062066,0.01661733,0.028582202,1.0184319,1.014397,0.00053693075,-0.004826272,1.0450839,1.0560836,1.0204841,1.0786598,0.0029960778,0.0021828553,0.02819707,1.1202178,0.0034786228,0.018191341,-1.1123309
108,-0.022479549,-0.034993563,1.1291108,1.1009192,-0.016666345,-0.0029517598,-0.023936402,-0.023963526,0.023967465,0.00865712,1.1099566,1.1198242,-0.004893856,1.0943345,1.0248544,1.1463764,1.1122473,1.1170435,0.018864028,-0.021358622,0.01602603,0.00079097226,-0.003509251,0.006864637,-0.002969943,0.021640018,1.0748373,1.1427215,0.022028271,1.0640941,1.1281812,1.0517005,-0.009750568,-0.012118258,-0.00092140876,0.012224428,-0.0007339709,1.0832793,0.00038256124,0.0065964973,0.009279965,0.0033565671,-0.007116398,0.003342215,0.0074853306,0.01759059,1.0857297,1.0958211,-0.011520606,-0.011538558,0.6454138,0.6546668,1.0673524,1.099079,0.012330124,0.00837418,-0.014926108,1.1363618,-0.0033544574,0.017329179,-1.1867534
109,-0.0046226494,-0.012511167,0.90600955,0.921653,-0.00567,-0.0056820493,-0.0008026534,0.0006971173,3.948575e-06,0.011897594,0.9504624,0.9410634,0.9383854,0.9264896,0.9490445,0.9288617,0.9255736,0.91121006,0.002618005,0.0020785902,0.00043003075,0.006025867,-0.0044563743,-0.0035218708,0.929058,0.95327294,0.004977867,0.9286418,-0.0049298434,0.87534815,0.91535914,0.9066143,0.001848995,-0.0081620235,-0.005336399,0.004407424,-0.0011048627,0.93915594,-0.00055292435,0.005547451,0.009700271,0.007840959,0.009943158,-0.0021520182,8.188421e-05,-0.0004483997,0.96804166,0.9240046,-0.0056397086,-0.0064614695,0.0051869266,-0.025808133,0.9462855,0.89155436,0.008530766,0.010749132,-0.0063535683,0.90421855,-0.00010109437,-0.0035826508,-0.9286377
110,-0.021225236,-0.01831739,1.0628027,1.1054797,-0.017626505,-0.0011705682,-0.022876218,-0.02057667,0.0137555525,-0.0058872234,1.0743055,1.020465,-0.001834793,1.0147785,0.9422431,1.0163226,1.0601511,1.0175749,0.006357284,-0.017928028,0.010273751,0.0053720935,-0.0086411685,0.018435962,0.0059413463,0.013455459,1.054095,1.053266,0.027505055,1.0767994,1.0390835,1.021182,-0.03729167,-0.008624807,-0.017877523,-0.002866818,0.00010394561,0.9994447,-0.005894432,0.024551857,0.008815645,0.008202739,-0.007566007,0.026842356,0.007367724,0.010809321,0.99814403,0.99792147,0.008278587,-0.010886151,1.016451,1.0403634,1.0067725,1.0137022,0.0094050355,0.0028577866,0.013099832,1.0570108,0.0112892045,0.011694051,-1.0818444
111,-0.004101597,-0.010106764,0.9227782,0.94054186,-0.006305486,-0.0065620467,0.0013384181,0.0013319589,0.0003267785,0.0123799145,0.968174,0.96037495,0.9609471,0.94328827,0.9662708,0.94265956,0.94038844,0.9258031,0.0021208352,0.0022926342,-0.0012800638,0.004929948,-0.004956988,-0.003631262,0.9449812,0.9697408,0.0073885024,0.9464748,-0.0034095524,0.8918295,0.93313015,0.92547524,0.0017933019,-0.005885951,-0.0059506698,0.004155583,-0.0008552114,0.95975447,0.0006408412,0.0057115294,0.01038017,0.006961527,0.008083936,-0.0002605319,0.00067235855,-0.00043192832,0.98298013,0.94002944,-0.0074122576,-0.006274972,0.0070086326,-0.024029098,0.9668868,0.90639144,0.008653157,0.009674811,-0.006742282,0.9188911,-0.0003142648,-0.0056051603,-0.9453752
112,-0.0060790405,-0.016779866,1.0634098,1.0036497,-0.017727364,-0.0022822823,-0.016904663,-0.0047266996,0.015890473,0.0066014826,1.0067595,1.0327485,-0.0127709815,0.9661394,1.0158986,1.0525974,1.0212173,1.0646427,0.006399387,-0.006336852,0.006251687,0.0007099458,-0.0013755425,0.003962638,-0.008746635,0.008314603,0.9623799,1.070983,-0.0026466073,0.93194205,0.99035096,0.9811232,-0.004539381,-0.009166017,0.0013572479,0.011770389,-0.0049217464,0.9815768,-0.00058622286,-0.0003331639,0.0088483365,-0.0037756874,-0.012897465,-0.0026113465,0.008851023,0.011736818,1.0113302,1.034138,-0.0032393308,-0.00422013,-0.0047037974,0.0038891807,0.97324145,0.98256236,0.010179529,-0.00093845185,-0.0116797,1.0120987,0.005188168,0.008863518,-1.0636139
113,-0.017988604,-0.03374208,1.1078024,1.0716226,-0.016276866,0.0049653053,-0.015958529,-0.016605496,0.018811233,0.009000808,1.0642902,1.0960782,-0.005420083,1.0644859,1.0282271,1.1207751,1.0791315,1.1157907,0.01462519,-0.017654123,0.017131044,0.004443417,0.002528763,0.0074074566,-0.004409151,0.023874812,1.0621675,1.123553,0.008079122,1.0137048,1.0722317,1.0292495,-0.008829482,-0.023296773,0.0023086332,0.0115668075,-0.0022010088,1.0576204,0.00030570664,0.0036812034,0.013386711,-0.0029518097,-0.010943805,0.0075592045,0.002129409,0.008349694,1.057826,1.0812442,-0.011665025,-0.010599423,0.29230028,0.31409228,1.0650809,1.0729961,0.000604689,0.002082658,-0.019324103,1.0876787,-0.0012609728,0.010862628,-1.1498357
114,0.005714018,0.010073003,1.1227095,1.1451286,-0.005387349,-0.004220115,0.002385545,0.010789129,-0.0012113566,-0.008163556,1.1411366,1.103252,0.011226328,1.196901,1.1854304,1.1114523,1.1605753,1.1772008,-0.0022628405,-0.008705622,-0.0051388144,-0.0014619795,-0.009493517,-0.007671971,1.1002054,1.1299713,0.051159773,1.0936203,1.2073283,1.095824,1.1570199,1.1191814,-0.016805762,-0.012484986,0.0142439855,0.010427138,-0.011753854,-0.035999626,0.009373484,0.00056287926,0.0049196715,0.008959165,0.012153741,0.019909404,0.009943074,0.0050483854,1.2227712,1.127887,-0.011479876,-0.0060812924,0.009648241,-0.041210033,1.20486,1.0603502,0.021518761,-0.00539486,0.0011742134,1.1199439,0.0069758045,-0.01821515,-1.1292276
115,-0.0085450895,-0.010312892,1.0605357,1.0853622,-0.0064791236,-0.010937147,-0.008706111,0.0056732018,0.005777389,0.008346889,1.1077781,1.1016407,1.0391954,1.0583457,1.1023155,1.0859308,1.0555326,1.0554576,-0.0008785431,0.002254499,-0.0042122956,0.0028863451,-0.004871966,-0.009855948,1.0658042,1.076456,0.032127008,1.0797912,0.0018054591,1.0246966,1.0512179,1.0479339,0.0021531705,-0.012646528,-0.0030254563,0.0021219063,-0.008689457,1.0500827,0.006317174,0.009257032,0.0060374467,0.006737881,0.012779379,0.00023940206,-0.002083356,0.0014874586,1.1257483,1.0827767,0.00210121,-0.0054233335,0.018065166,-0.015096292,1.0985074,1.0339268,0.016607726,0.008932547,0.0024134535,1.0481552,0.005814056,-0.00035226624,-1.0858516
116,-0.017771233,-0.033207987,1.1592461,1.1035562,-0.019334212,-0.0033495352,-0.024619624,-0.009170896,0.02568359,0.015539303,1.1013469,1.1716344,-0.0069755,1.0799811,1.0943078,1.1662081,1.09672,1.1645164,0.007977797,-0.016269825,0.008065248,0.00518236,0.0010386561,0.0052825958,-0.004679734,0.013800785,1.0834979,1.1835274,0.009615338,1.0317948,1.0866196,1.0756745,-0.009825302,-0.0150965545,0.0016874674,0.021021128,-0.0003136678,1.0966661,0.0005006809,-0.0047593163,0.01185546,-0.004405686,-0.010525726,-0.0010022111,0.0057005766,0.011997784,1.1169906,1.1182992,-0.008418289,-0.0093217995,-0.010408461,0.018547285,1.0861537,1.1003861,0.006136723,0.005405887,-0.016308295,1.1154702,0.00032389234,0.006367488,-1.1865352
117,-0.012223169,-0.02617995,1.1185237,1.0580072,-0.019921128,-0.0017504692,-0.018624132,-0.0051102405,0.013391824,0.006256409,1.0552018,1.0983701,-0.011374476,1.0284548,1.0565302,1.1065266,1.0714184,1.1261044,0.005190996,-0.009390451,0.00829898,0.0058097816,-0.0007815971,0.007236326,-0.0009166822,0.010852477,1.0344033,1.1316798,0.0033332547,0.98624784,1.0399504,1.0390881,-0.011231636,-0.011720126,0.0015382211,0.012791984,-0.0029791493,1.0436171,0.0012945272,0.00095306896,0.015248443,0.00041286508,-0.010140926,0.0014623478,0.0067945276,0.011277353,1.0662522,1.0877903,-0.007621548,-0.0056594703,-0.009033531,0.004000079,1.0320988,1.0469004,0.004107233,-5.2821822e-05,-0.009864146,1.0680423,0.0066040577,0.009263257,-1.122711
118,-0.0073176324,-0.0112543395,1.0197698,0.94579667,-0.014689621,-0.0050725695,-0.016081685,-0.00080430415,0.009013075,0.0049779788,0.9749028,0.9743467,-0.0031045629,0.913797,0.97664934,1.0018381,0.9915236,1.01897,-0.0003867005,-0.0026566281,0.009552995,0.0015934515,0.00040586432,0.004859021,0.003355112,0.006085582,0.90162724,1.0251932,-0.017644562,0.8871109,0.9661392,0.9463533,-0.005092332,-0.013795777,0.0054570725,0.006488076,-0.0036659457,0.9464798,-0.004125582,0.0033212034,0.0040751277,0.0009911493,-0.008174881,0.0013352446,0.010695484,0.0040157796,0.9753467,1.0164602,-0.0027029933,-0.00835098,0.00047743693,-0.00047605485,0.92843395,0.9251525,0.006384447,-0.00047432538,-0.0011658762,0.9613348,0.0068139946,0.007854549,-1.0014832
119,-0.0071622357,-0.016367365,0.8516947,0.8697335,-0.002540567,-0.004608685,-0.00977781,0.00018497463,0.00016503199,0.007196225,0.89518446,0.87689734,0.8608471,0.864773,0.8949994,0.8881838,0.87543035,0.86640066,-0.0009573144,0.004866423,0.0057826694,0.006360994,-0.003883164,-0.0011600768,0.8759507,0.8963923,0.0025124922,0.87223387,-0.0061503304,0.83086056,0.85471326,0.84789085,0.0036045343,-0.0111837145,-0.004796124,0.00593543,-0.0022226868,0.8711909,-0.004984198,0.004563246,0.0035866024,0.008840056,0.012446849,-0.00900631,0.00037081493,-0.0020483318,0.92205644,0.86917156,-0.0029379232,-0.0055436604,0.0019506197,-0.024384126,0.8815194,0.8436512,0.008488419,0.009882481,-0.0027240273,0.8634895,0.0036777135,0.004234126,-0.8784631
120,-0.012389727,-0.037288465,1.1357319,1.0850034,-0.01753548,0.0029978212,-0.017705072,-0.012230008,0.013991499,0.007374637,1.0748394,1.1408359,-0.0064857528,1.0738924,1.0633558,1.1301622,1.0935285,1.1421621,0.00618731,-0.014093908,0.013589041,0.007933881,0.00482061,0.008646483,0.0038616713,0.01827888,1.0742314,1.1553991,0.005891096,1.0076993,1.0614717,1.0684767,-0.0088352915,-0.022634923,0.0037041958,0.01167758,0.005230398,1.0810132,0.003730962,0.0070815245,0.02085257,0.0032796324,-0.0075653847,0.0031736195,0.0021134145,0.011408517,1.088834,1.1138005,-0.004608334,-0.009051805,-0.01110873,0.010879625,1.0768598,1.0893701,-0.003113715,0.0025154958,-0.009723486,1.091364,0.007677921,0.007024979,-1.1482308
121,-0.0053200386,-0.03900088,1.1382387,1.1015978,-0.014468346,0.006901375,-0.017650804,-0.017443683,0.019412205,0.0095229335,1.0804375,1.157347,-0.0057449844,1.0952747,1.0666082,1.1420969,1.0950178,1.1427064,0.0074251643,-0.018323356,0.015471818,0.006765176,0.004153064,0.008833885,0.004566472,0.025315538,1.0925796,1.1630503,0.010866268,1.0177131,1.0634235,1.0784376,-0.0063601807,-0.027580656,0.0028136624,0.013885176,0.008098298,1.0889574,0.006598158,0.011247613,0.020449203,0.00565582,-0.008746477,-5.201064e-05,0.0015983502,0.008862186,1.0924592,1.1189497,-0.0032571135,-0.007816093,-0.010844726,0.01774564,1.102239,1.1074771,-0.0017466155,0.00048227143,-0.015646586,1.0988641,0.0018743731,0.005737046,-1.1618875
122,-0.003329903,-0.01697294,1.0671432,1.0004356,-0.012475869,-0.0017611869,-0.009866245,-0.0026716618,0.011118973,0.0024461225,1.0102297,1.0314788,-0.002921509,0.97124016,1.0183764,1.0249223,1.0485424,1.0646918,0.010385625,-0.00567023,0.005838575,0.003432929,-0.004200026,-0.0013877284,-0.0026696865,0.008318904,0.9901517,1.0807917,0.0031669894,0.9289358,0.9838346,1.0044342,-0.008041685,-0.01651172,-0.001964035,0.0075377473,-0.00010125642,1.0034758,0.0034325514,0.008606633,0.01296322,0.0007125386,-0.005297358,0.0037216656,-0.00075835874,0.010215154,1.0162449,1.0749257,-0.0013666041,-0.011868084,-0.004594378,0.0003999062,0.9921881,0.9891185,-0.0005289746,-0.0042054458,-0.0029776972,1.0122182,0.01110435,0.0018651262,-1.0375874
123,-0.015302014,-0.0064759227,1.0493872,1.060283,0.005915503,-0.015059244,-0.02156487,0.004546378,0.010081166,0.0141889565,1.0406513,1.0040735,0.0020447318,1.0567967,1.0240614,1.038667,1.043899,1.0519866,0.0036391965,-0.0013320677,-0.011105133,-0.0016868138,-0.0020964514,-0.0050262753,0.99151134,1.014871,0.028876904,1.0074241,1.0439563,1.0011389,1.0558105,0.9997765,0.0043999525,0.00094338134,0.0016396482,0.0020403354,-0.0008789648,-0.019750953,-0.0096414015,0.0041195247,0.0035925796,-0.013116745,0.005609086,0.014378855,0.0014129463,0.0053174854,1.0997132,0.9769805,-0.0031600064,-0.014856247,0.01167215,-0.027620621,1.0524169,1.0073032,0.0077308957,-0.000998796,-0.0090240035,1.0486938,-0.0024869994,-6.932579e-05,-1.0829158
124,-0.0085196495,-0.032575134,1.0879482,1.0384647,-0.014539061,0.004802148,-0.012193207,-0.011649017,0.009440385,0.003342297,1.0304228,1.0807015,0.0014648549,1.0342206,1.0230416,1.0726807,1.0630617,1.099452,0.004381047,-0.011284725,0.016394155,0.012929952,-0.0013406719,0.005822709,0.0052135885,0.015838994,1.0480161,1.1087155,-0.002719027,0.9610818,1.0080637,1.0308689,-0.010459682,-0.023217397,0.0042478126,0.011171798,0.009357704,1.0475037,-0.0007426087,0.00878324,0.023725215,0.0055877813,-0.0057001607,0.0019723736,-0.005307121,0.008878216,1.0447508,1.0881479,-0.001344813,-0.010705318,-0.0057875104,0.0060546994,1.037074,1.0425724,-0.009618355,0.0005781697,-0.009258499,1.0456038,0.011452491,0.009438153,-1.0855739
125,-0.00605328,-0.010453929,1.0328505,1.042884,-0.007326022,-0.008391432,-0.005347176,-0.0030582557,0.01591398,0.0009796647,1.0422442,1.0014954,0.0061127637,1.0007267,1.0437232,1.0522071,1.0499772,1.0476764,-0.0012977594,-0.0017977746,4.1633844e-05,-0.009787073,-0.0015355996,-0.0040232986,1.0214127,1.012664,0.013603769,1.0258428,1.0036049,0.9762383,1.0283616,1.010638,-0.0023101026,-0.01029307,0.0029688496,0.015725069,-0.0042354027,-0.022422686,0.0046600085,0.002318942,0.006608377,-0.0044053416,0.0004658776,0.009300698,-0.0023328066,0.009783231,1.0795395,1.0321276,0.00029368605,-0.010759538,0.00997721,-0.01793155,1.0388677,0.97959846,0.001553317,-0.0088706575,-0.0028541405,1.0410447,-0.008249923,-0.0013262108,-1.0800835
126,-0.024302982,-0.017924648,1.130512,1.2078521,-0.006611893,0.004567718,-0.0134621095,-0.02125936,0.024192424,-0.013710126,1.1220608,1.1244782,0.011922782,1.105271,1.014521,1.0607864,1.120683,1.0887635,0.0096700825,-0.019951545,0.02136503,0.007793862,-0.0009487034,0.016232781,0.009650301,0.023780398,1.1780233,1.116136,0.028478872,1.1612306,1.1001016,1.0854275,-0.048418097,-0.01824522,-0.004732891,-0.00035886883,0.0073149456,1.1227744,0.00035620108,0.016818568,0.017688978,0.01758222,-0.0023399608,0.022739206,-0.0035557807,0.008275928,1.0654734,1.0634305,-0.0028971052,-0.011435373,1.0980487,1.1255568,1.0923011,1.091837,-0.00025525608,-0.00869972,0.0060415436,1.1400373,0.0030161038,0.024355082,-1.1543552
127,-0.005585812,-0.011982753,0.9052204,0.92126924,-0.0058769025,-0.006062746,-0.0006505442,0.00027097855,-0.0013687203,0.012800857,0.9507461,0.9400176,0.94138235,0.92894816,0.9476434,0.9262411,0.92675877,0.90975356,0.0024015117,0.0024638583,0.00035797805,0.005323773,-0.0056057847,-0.0033792183,0.92597055,0.952582,0.005739033,0.9285563,-0.004245731,0.8749268,0.9173497,0.9066721,0.0016823292,-0.006789457,-0.00524073,0.004090372,-0.0012287565,0.9421438,-0.00014865957,0.0044243485,0.010400538,0.0070203976,0.009848781,-0.0017633662,0.00094725424,-0.00061786314,0.9684266,0.92156726,-0.0081453705,-0.0065074293,0.007779237,-0.026213415,0.94838643,0.89077264,0.007446233,0.010680989,-0.007928027,0.9034058,-5.383161e-05,-0.0038184877,-0.9289725
128,-0.008730013,-0.021986421,1.0727866,1.0039558,-0.01579448,-0.0007002875,-0.016482694,0.0012101987,0.008742323,0.0033593215,1.0125446,1.0395981,-0.006432265,0.9779146,1.021485,1.054345,1.0421152,1.0773714,0.0013604793,-0.0056228656,0.009509848,0.0075497874,0.00046861405,0.006654855,0.00020673499,0.0081946,0.9912352,1.082819,-0.008352148,0.94160944,1.0025947,0.9919637,-0.009556239,-0.018754635,0.0043517957,0.0071153725,-0.0010596246,1.009526,-0.002374379,0.000923126,0.011781278,0.0012771883,-0.004669506,0.0052180365,0.0048152725,0.01090868,1.0215217,1.0598824,-0.008023729,-0.007677974,0.0010884106,0.003154248,0.9869165,0.99287236,0.0014445408,-0.0019253762,-0.007646812,1.0227774,0.009652291,0.009150518,-1.0639554
129,-0.0021446869,-0.006902623,0.9552645,0.97632146,-0.00685188,-0.007817306,0.0044851736,0.0027708197,0.0032601801,0.011836337,1.0014467,0.9990871,0.99664867,0.9713226,1.0012265,0.9728852,0.96661186,0.9553556,0.0015710867,0.0020568443,-0.004190866,0.003659248,-0.0040293126,-0.0044178665,0.9770602,0.99924463,0.012637004,0.97880936,-0.0018506674,0.92285675,0.96388173,0.9609443,0.0019579355,-0.0041466095,-0.0068466784,0.0036531123,-0.0009613142,0.995399,0.0017749574,0.008156836,0.011146489,0.0066860714,0.0054250937,0.0014317706,0.00037712557,0.0003002924,1.0109286,0.9735226,-0.006919534,-0.005591389,0.0064210966,-0.02105876,1.0031033,0.93630505,0.010229928,0.008365077,-0.0049688015,0.9485209,-0.0007296887,-0.008936215,-0.97643304
